posX,posY,depth,avgCount
88,3314,5,21
88,3340,3,18
88,3357,1,3.5
88,3377,3,17
89,56,4,25
89,121,5,26
89,128,6,30
89,170,4,23.5
89,191,4,24.5
89,285,3,14
89,415,3,13
89,456,3,14.5
89,458,3,12
89,485,3,12
89,498,4,19
89,517,1,4
89,519,2,8.75
89,542,1,4.5
89,557,1,3.75
89,694,1,3
89,779,1,3.5
89,816,3,17
89,876,2,7
89,904,3,12
89,910,1,4
89,941,3,18
89,1078,10,29
89,1151,1,3
89,1577,2,8
89,1868,3,13
89,1951,3,12
89,1999,3,16
89,2010,1,3
89,2020,1,5
89,2101,1,5
89,2288,2,8
89,2302,1,5
89,2304,1,3
89,2327,2,11
89,2516,2,11
89,2649,1,5
89,2913,1,5
89,3013,1,4
89,3112,2,10
89,3278,10,44
89,3303,9,44
89,3318,9,37
89,3430,9,44
89,3432,9,40
90,70,10,44.5
90,116,10,37.5
90,167,1,5
90,172,10,30.5
90,247,1,3
90,718,9,36.5
90,754,9,32.5
90,793,8,39
90,901,10,45
90,920,10,39
90,999,10,45
90,1082,10,35.5
90,1087,7,34
90,1121,10,43
90,1223,10,38
90,1255,9,28
90,1258,9,34
90,1316,8,35
90,1348,7,34
90,1510,9,37
90,1572,8,30.5
90,2042,8,41
90,2109,9,33
90,2171,10,36
90,2454,9,43
90,2628,9,31
90,2692,10,38
90,2739,10,41.3333333333333
90,2763,8,42
90,2786,8,38
90,2796,7,41
90,2810,8,29.5
90,2979,7,36
90,3058,9,33.6666666666667
90,3112,8,31
90,3161,8,38
90,3213,8,36.6666666666667
90,3246,8,33
90,3264,7,30.5
90,3279,10,47
90,3288,9,38
90,3374,9,30
91,31,6,31
91,42,7,26
91,62,7,30
91,101,8,36
91,173,9,36
91,210,6,33
91,265,4,27
91,322,3,12
91,375,6,35
91,411,5,29
91,513,5,29.5
91,516,5,27
91,681,6,35
91,708,10,34.5
91,750,5,28
91,776,7,41
91,822,5,26
91,824,8,41
91,825,4,19
91,844,7,35
91,906,9,32
91,924,6,33
91,928,4,21.5
91,929,5,29.5
91,978,6,30
91,979,7,29
91,1031,4,20
91,1039,10,35
91,1097,6,25
91,1117,4,27
91,1150,9,43.5
91,1162,9,38.5
91,1184,6,26
91,1201,9,35.5
91,1259,5,21
91,1272,5,30
91,1328,9,32.5
91,1382,6,36
91,1479,4,22
91,1515,9,32
91,1534,2,7
91,1570,9,43.5
91,1609,2,7
91,1649,8,30
91,1664,8,34
91,1734,3,14
91,1744,5,28
91,1898,6,26
91,1988,8,36.5
91,2013,9,39
91,2052,6,35
91,2116,5,32
91,2205,5,28
91,2229,8,35
91,2247,5,24
91,2352,4,19
91,2378,4,26
91,2434,5,24
91,2521,5,33
91,2556,9,33.5
91,2598,8,34
91,2633,2,11
91,2656,9,34.5
91,2677,8,36
91,2678,4,23
91,2682,10,35
91,2797,4,19
91,2848,7,31
91,2871,9,43
91,2901,4,24.5
91,2941,3,17
91,2977,3,16
91,2986,10,41
91,3021,6,33.5
91,3043,3,13
91,3094,5,26.5
91,3100,4,24
91,3114,5,27.3333333333333
91,3116,3,17
91,3171,4,20.6666666666667
91,3185,7,30.6666666666667
91,3212,7,36.3333333333333
91,3262,6,37
91,3281,10,30
91,3286,3,14.5
91,3304,4,22.6666666666667
91,3317,3,18
91,3321,9,36
91,3369,6,30.5
91,3392,8,38
91,3396,9,30
91,3412,5,29.5
91,3435,9,32
91,3467,7,25
92,5,3,14
92,35,1,4
92,128,4,18
92,168,2,7
92,183,1,4.5
92,208,8,30.5
92,236,4,23
92,251,10,36
92,290,2,11
92,347,1,3.5
92,360,6,26
92,381,7,32
92,419,8,37
92,436,8,39.5
92,491,6,25
92,527,1,3
92,588,6,35
92,654,6,31.5
92,666,10,44
92,670,2,11
92,686,8,39
92,727,8,40
92,825,2,11
92,830,2,10
92,918,6,33
92,944,10,34
92,948,6,33
92,952,4,28
92,970,9,44
92,988,1,3.5
92,1085,4,24
92,1125,9,37
92,1164,5,28.5
92,1183,2,9
92,1184,4,26.5
92,1209,7,38.5
92,1269,4,28
92,1275,9,41
92,1292,4,25.5
92,1302,10,44
92,1308,9,38
92,1342,7,28.3333333333333
92,1363,1,3
92,1385,7,37
92,1386,1,4
92,1473,7,33
92,1488,3,12
92,1533,4,25.5
92,1609,6,30
92,1640,10,44
92,1641,4,25.5
92,1662,9,35
92,1670,5,27.5
92,1690,3,14
92,1717,5,24.5
92,1737,6,35.5
92,1804,8,28
92,1814,8,38
92,1839,2,8
92,1841,7,29
92,1852,2,11
92,1872,9,31
92,1937,6,36
92,1993,2,9.5
92,2042,10,45
92,2064,2,9.5
92,2071,5,26
92,2127,7,34
92,2147,3,14.3333333333333
92,2186,8,38
92,2191,7,29
92,2201,6,37
92,2220,10,38.5
92,2268,1,4
92,2295,8,38
92,2326,2,10
92,2345,3,15
92,2406,2,8
92,2503,1,4
92,2539,2,8.66666666666667
92,2544,4,22.5
92,2576,4,24
92,2579,3,14.6666666666667
92,2601,8,28
92,2603,7,32
92,2604,4,25
92,2632,8,36
92,2671,8,29
92,2708,8,32.5
92,2738,3,14.5
92,2754,10,34
92,2798,4,22
92,2800,5,30.3333333333333
92,2805,1,3.66666666666667
92,2806,3,16.5
92,2830,1,4
92,2831,8,37
92,2871,1,4
92,2953,10,31
92,2958,8,42
92,3002,2,9.33333333333333
92,3016,10,44
92,3032,9,39
92,3044,2,10
92,3063,2,9.5
92,3083,1,4.5
92,3089,2,7.5
92,3138,7,26
92,3161,4,23
92,3170,4,24
92,3171,9,40
92,3213,7,32
92,3215,10,45
92,3245,3,17
92,3249,3,15
92,3288,9,46
92,3337,7,34
92,3346,10,29
92,3348,10,38
92,3350,7,28
92,3356,7,33
92,3455,4,23
92,3470,3,17
93,14,7,38
93,29,4,21.5
93,34,8,28
93,66,2,11
93,116,8,27
93,125,9,29
93,130,4,23.6666666666667
93,150,6,30
93,163,2,7
93,203,8,39
93,345,8,29
93,410,4,22.5
93,422,2,11
93,454,6,24
93,477,4,25.5
93,583,5,25.5
93,591,4,27
93,687,8,43
93,691,4,23.5
93,705,3,15.5
93,730,1,4.5
93,767,5,30
93,769,6,27
93,856,5,23
93,908,1,5
93,1009,4,19
93,1020,3,13
93,1037,1,4
93,1056,8,40
93,1063,2,9
93,1070,6,26
93,1091,8,28
93,1129,5,24
93,1174,3,15
93,1194,7,40
93,1231,5,27
93,1269,2,10
93,1394,1,4
93,1399,6,31
93,1419,3,17
93,1458,3,14.3333333333333
93,1468,5,26
93,1491,4,22
93,1550,2,9
93,1587,3,13
93,1601,3,14
93,1614,6,27
93,1616,7,32
93,1624,3,14
93,1746,5,28
93,1813,9,38
93,1822,5,30
93,1846,2,10
93,1864,5,24
93,1898,3,18
93,1932,3,15
93,1941,5,29
93,1951,5,22
93,1956,10,35
93,1991,8,35
93,2063,10,46
93,2106,8,28
93,2137,9,44
93,2160,6,30
93,2171,8,42
93,2205,3,13
93,2264,5,25
93,2284,9,31
93,2295,10,29
93,2305,10,31
93,2366,10,37
93,2370,3,13
93,2409,6,26
93,2434,9,45
93,2454,5,30
93,2456,9,46
93,2468,7,34
93,2471,7,41
93,2555,9,39
93,2599,7,33
93,2624,6,34
93,2628,2,7
93,2654,5,21
93,2656,1,4
93,2690,5,29
93,2721,8,34
93,2733,6,35
93,2738,8,38
93,2771,6,33
93,2794,7,35
93,2801,7,36
93,2810,7,30
93,2847,3,14
93,2864,5,27
93,2899,1,4
93,2924,1,3
93,2928,3,18
93,2952,2,7
93,2974,8,43
93,2995,3,17
93,3025,7,40
93,3030,2,10
93,3186,2,11
93,3239,2,8
93,3255,2,11
93,3262,5,23
93,3267,4,28
94,24,4,18
94,119,5,25
94,215,1,5
94,229,5,28
94,233,2,11
94,258,1,5
94,273,1,4.33333333333333
94,382,1,4.33333333333333
94,445,4,25
94,546,5,32
94,1008,2,10
94,1087,1,5
94,1259,2,8
94,1437,3,14
94,1544,1,3
94,1601,3,12
94,1808,5,26
94,1883,4,20
94,1935,4,18
94,2048,4,19
94,2096,1,5
94,2123,3,18
94,2126,2,8
94,2146,4,19
94,2171,4,28
94,2316,5,21
94,2414,3,16
94,2639,3,13
94,2690,4,21
94,2821,3,16
94,3224,1,4
95,111,2,9
95,1768,1,4
95,2616,10,33
95,2772,10,40
95,2821,6,24
95,2868,9,34
95,3022,9,38
95,3071,10,34
95,3344,8,33
95,3348,9,44
95,3355,10,39
96,991,10,29
96,1026,10,36
96,1285,10,37
96,1421,9,29
96,1491,9,30
96,1701,7,34
96,1867,10,29
96,1895,10,44
96,1962,8,30
96,2056,8,36
96,2091,7,33
96,2148,8,33
96,2352,8,28
96,2494,8,41
96,2595,7,34
96,2689,7,25
96,2876,7,31
96,2900,5,22
96,2903,7,41
96,2937,7,37
96,2996,5,30
96,2999,5,24
96,3018,7,29
96,3240,5,31
96,3257,6,26
96,3287,6,37
96,3328,5,25
96,3357,6,35
96,3417,3,18
96,3432,4,28
97,182,7,28
97,183,7,27
97,255,8,33
97,294,7,26
97,354,10,40
97,886,6,37
97,900,6,31
97,912,6,27
97,975,9,34
97,983,9,42
97,1085,5,33
97,1103,5,26
97,1136,9,44
97,1177,8,41
97,1342,9,29
97,1372,8,34
97,1374,5,23
97,1471,5,27
97,1533,10,32
97,1630,4,24
97,1649,10,42
97,1684,7,38
97,1699,10,31
97,1725,5,23
97,1731,3,14
97,1783,3,13
97,1883,4,20
97,1890,4,21
97,1899,5,30
97,1942,4,19
97,2006,10,46
97,2020,10,41
97,2054,10,30
97,2108,5,24
97,2255,4,28
97,2282,10,35
97,2340,3,13
97,2355,4,22
97,2429,8,37
97,2519,9,29
97,2525,1,5
97,2528,10,46
97,2596,2,10
97,2612,1,5
97,2689,9,36
97,2691,2,8
97,2715,7,37
97,2762,2,7
97,2832,2,11
97,2985,8,40
97,2997,8,32
97,3032,9,42.5
97,3038,2,7
97,3070,2,11
97,3126,8,40
97,3160,6,33
97,3272,8,29
97,3289,1,5
97,3433,7,38
97,3496,2,11
98,51,8,40
98,121,10,31
98,124,4,28
98,178,8,30
98,232,9,30
98,235,3,18
98,236,9,41
98,280,7,38.5
98,284,9,42
98,342,3,18
98,387,6,23
98,438,10,29.5
98,482,8,37
98,512,3,12
98,531,10,34
98,555,1,3
98,595,1,4
98,615,2,10
98,621,9,34
98,666,7,34.5
98,837,6,31.5
98,844,8,39
98,948,8,43
98,957,8,33
98,981,1,3
98,983,4,20
98,996,1,4
98,1053,9,36
98,1110,8,38
98,1127,8,41
98,1129,8,31
98,1215,8,38
98,1221,6,27.5
98,1241,4,27
98,1277,7,35
98,1305,1,3
98,1357,7,33
98,1472,9,45
98,1473,5,25
98,1494,5,26.5
98,1549,7,25
98,1591,6,24
98,1673,8,35
98,1707,10,34
98,1716,7,26
98,1717,9,33.5
98,1741,9,36.5
98,1744,5,31
98,1809,10,41
98,1821,1,5
98,1864,10,33.5
98,1885,8,28
98,1909,1,4
98,1965,1,4
98,2013,1,3
98,2016,9,37
98,2088,8,30
98,2111,8,38.5
98,2173,8,33.5
98,2219,8,32.5
98,2311,8,30
98,2391,10,41
98,2401,6,25
98,2564,10,34
98,2621,10,36.6666666666667
98,2666,5,21
98,2702,9,28
98,2721,7,26
98,2787,10,34.3333333333333
98,2788,6,30
98,2835,7,39
98,2914,8,35
98,2944,10,36.6666666666667
98,2951,5,32
98,2986,6,27
98,2988,9,37.6666666666667
98,2995,7,31
98,3019,8,37
98,3020,10,42
98,3028,5,22
98,3032,7,34
98,3068,6,23
98,3118,8,33
98,3123,5,26
98,3236,8,27.5
98,3256,4,23
98,3270,6,31.5
98,3288,7,26.5
98,3316,9,41.5
98,3351,10,34
98,3364,4,18
98,3376,3,18
98,3411,6,24
98,3430,6,34
98,3445,7,39
99,36,5,25
99,137,5,30
99,184,3,13
99,191,5,26
99,265,6,26
99,293,8,34.5
99,338,10,37
99,388,4,24
99,437,5,31
99,444,8,42
99,450,9,37.3333333333333
99,452,6,36
99,453,8,40
99,489,7,29
99,545,7,37
99,610,8,36
99,636,3,15
99,647,7,25
99,702,10,45
99,705,10,43
99,754,2,11
99,777,7,34.3333333333333
99,782,1,4
99,829,10,35
99,868,6,23
99,883,4,21
99,895,2,8.5
99,906,10,47
99,964,5,26
99,965,8,32.5
99,969,4,28
99,1022,6,34.5
99,1059,8,35.5
99,1144,2,8
99,1180,3,18
99,1201,5,28
99,1243,3,18
99,1267,5,30
99,1281,1,4
99,1285,1,3
99,1289,3,12
99,1343,10,40
99,1355,4,26
99,1409,1,5
99,1420,1,3
99,1433,5,26.5
99,1474,3,18
99,1481,6,29
99,1497,2,7
99,1528,7,32
99,1550,7,30
99,1559,1,4.5
99,1579,8,39
99,1608,9,36
99,1611,5,30
99,1658,4,23
99,1677,5,29.3333333333333
99,1703,5,27
99,1739,7,40
99,1759,4,24
99,1779,3,15
99,1794,4,28
99,1798,6,30
99,1845,3,15
99,1856,10,36.3333333333333
99,1905,6,28.6666666666667
99,1910,9,36.6666666666667
99,1913,6,33
99,1959,3,16
99,1981,10,30
99,2086,5,28
99,2096,4,26
99,2140,3,17
99,2175,6,26.3333333333333
99,2260,9,36.6666666666667
99,2281,7,34.3333333333333
99,2308,2,11
99,2318,4,24
99,2338,5,33
99,2343,5,26.25
99,2355,10,40
99,2383,8,33.3333333333333
99,2400,10,41.6666666666667
99,2439,7,33.5
99,2481,8,36
99,2499,6,28.3333333333333
99,2543,7,36.3333333333333
99,2553,4,24.75
99,2554,10,35.6666666666667
99,2559,7,35
99,2573,2,8
99,2595,6,27.6666666666667
99,2688,3,13
99,2792,1,3
99,2797,4,24.3333333333333
99,2818,1,5
99,2855,5,24.3333333333333
99,2902,9,36.6666666666667
99,2935,2,11
99,2986,10,40.6666666666667
99,2994,1,4
99,3008,8,30
99,3029,8,34
99,3036,4,26
99,3119,7,30
99,3124,3,16
99,3142,8,36
99,3178,9,33.5
99,3216,5,25
99,3300,2,7.5
99,3337,3,15
99,3351,5,28
99,3407,10,39
99,3421,5,28
99,3436,8,36.3333333333333
99,3440,9,34.6666666666667
99,3451,9,38
99,3473,9,44
99,3476,1,5
100,29,9,32
100,45,1,4
100,57,10,41
100,131,6,33.5
100,162,10,36.5
100,208,9,32.5
100,291,9,42
100,293,2,7
100,299,8,31
100,302,3,14
100,350,8,29
100,360,2,7
100,406,5,27
100,410,6,34
100,422,7,35
100,450,6,29
100,452,5,31.3333333333333
100,459,3,17
100,464,6,33
100,472,1,4
100,474,8,42
100,570,9,31
100,583,1,3
100,706,4,21
100,725,2,8
100,732,8,37.5
100,757,5,24.5
100,765,2,9
100,851,4,25
100,913,9,28
100,931,6,23
100,940,6,35
100,988,8,35
100,1011,1,4
100,1030,6,25
100,1040,7,32
100,1043,7,29
100,1085,8,36
100,1099,1,4
100,1250,3,13.3333333333333
100,1261,4,23.5
100,1268,3,15.3333333333333
100,1293,6,25
100,1351,2,9.33333333333333
100,1354,2,9.66666666666667
100,1366,1,4.5
100,1398,9,36
100,1426,5,26
100,1448,2,10
100,1471,7,26
100,1490,6,26
100,1492,5,26
100,1534,6,27.5
100,1691,6,31
100,1696,1,5
100,1699,3,16.25
100,1729,4,23
100,1781,8,34.6666666666667
100,1796,4,25
100,1882,5,30.5
100,1949,2,10
100,1967,1,5
100,1969,1,3
100,1989,2,10
100,1996,5,28
100,1998,7,33.6666666666667
100,2008,2,9
100,2019,7,31.6666666666667
100,2026,10,33
100,2098,5,25.6666666666667
100,2123,7,33.6666666666667
100,2196,5,32
100,2220,2,7.33333333333333
100,2264,7,34
100,2298,4,24.5
100,2299,4,22
100,2416,3,16.6666666666667
100,2434,2,9.66666666666667
100,2441,8,38
100,2479,8,35
100,2498,3,16.5
100,2577,5,25
100,2579,5,24
100,2624,1,3
100,2633,8,33
100,2730,4,23
100,2768,5,28
100,2770,4,20.5
100,2786,5,27
100,2828,5,31.5
100,2912,1,3.66666666666667
100,2924,1,4
100,2951,6,32
100,2961,5,30.5
100,2962,8,32
100,2998,8,27
100,3004,2,10
100,3016,8,32.5
100,3039,2,8
100,3091,1,3
100,3120,10,38
100,3148,4,20
100,3164,8,35
100,3171,10,46
100,3220,3,15
100,3235,3,16.5
100,3284,5,30.3333333333333
100,3308,2,7
100,3312,3,15.5
100,3313,10,29
100,3372,6,32.6666666666667
100,3382,2,8
100,3389,10,33
100,3395,3,14
100,3406,3,14.5
100,3458,3,14.5
101,5,1,4
101,18,1,4
101,20,2,9
101,26,2,8
101,32,4,18
101,40,5,30
101,51,3,17
101,71,10,29
101,113,9,33
101,182,5,25.5
101,262,9,38
101,326,6,25
101,335,10,43
101,348,4,27
101,357,9,36
101,392,4,18
101,418,1,3
101,424,4,27
101,525,5,24
101,614,4,23.5
101,632,6,27
101,654,1,5
101,747,8,34
101,754,10,30
101,759,2,8
101,874,8,28
101,881,2,8
101,893,9,37
101,928,5,22
101,945,4,21
101,1016,3,13
101,1032,2,11
101,1037,9,43
101,1046,3,13
101,1067,2,8
101,1079,3,18
101,1111,2,10
101,1133,1,3
101,1156,8,28
101,1270,10,40
101,1301,3,14
101,1484,7,39
101,1556,6,24
101,1562,8,28
101,1574,2,9
101,1593,9,31
101,1691,5,26
101,1705,7,34
101,1732,1,3.5
101,1752,10,29
101,1845,4,26.3333333333333
101,1933,1,4.66666666666667
101,1934,10,42
101,1976,3,16
101,1991,5,26
101,2064,5,21.5
101,2112,10,47
101,2154,3,14
101,2163,10,35
101,2192,5,29.6666666666667
101,2210,6,25
101,2272,3,13
101,2289,2,8
101,2308,9,38
101,2352,1,4
101,2353,6,30
101,2411,10,29
101,2427,4,21.3333333333333
101,2468,4,19.5
101,2535,8,39
101,2665,1,4
101,2706,8,40
101,2713,8,37
101,2895,2,9.33333333333333
101,2903,9,46
101,2933,1,4
101,2981,2,9
101,2986,4,22
101,3100,2,9
101,3120,2,9
101,3247,7,29
101,3282,8,35
101,3310,6,37
101,3353,8,39
101,3420,4,22
101,3469,8,33
101,3491,2,8
102,69,5,24
102,146,8,39
102,170,3,17
102,186,7,28
102,311,7,25
102,326,6,33
102,397,6,32
102,420,6,32
102,491,7,40
102,498,6,36
102,506,2,10
102,518,1,4
102,605,6,26
102,756,7,32
102,823,4,24
102,870,1,5
102,881,6,31
102,894,1,5
102,919,5,30
102,951,5,31
102,1024,4,26
102,1126,6,30
102,1129,6,23
102,1209,1,5
102,1294,6,25
102,1456,5,30
102,1597,3,13
102,1615,5,23
102,1787,2,9
102,1791,8,37
102,1810,9,38
102,1822,8,37
102,1825,9,45
102,1832,9,40
102,1848,2,10.3333333333333
102,1892,1,3.33333333333333
102,1917,3,12
102,1918,2,8.33333333333333
102,1929,2,8.33333333333333
102,1960,1,4
102,2160,3,13
102,2228,8,39
102,2289,5,23
102,2321,2,10
102,2331,2,9
102,2334,1,4.66666666666667
102,2353,2,10
102,2412,1,3
102,2419,1,5
102,2464,1,5
102,2497,3,14
102,2509,4,28
102,2528,1,3.5
102,2618,3,16
102,2668,5,28
102,2687,6,34
102,2820,5,25
102,2840,5,21
102,3204,3,17
102,3228,6,30
102,3303,3,17
102,3395,3,16
102,3409,4,24
102,3478,4,18
103,22,3,13
103,50,4,26
103,68,2,11
103,80,3,18
103,124,3,15
103,163,2,9
103,185,3,17
103,273,2,11
103,457,4,26
103,484,3,14
103,543,10,37
103,583,2,8
103,597,10,30
103,691,2,11
103,725,3,13
103,799,1,3
103,880,3,13
103,1031,9,46
103,1077,10,29
103,1186,1,5
103,1196,9,46
103,1203,10,34.5
103,1286,10,33.5
103,1463,1,4
103,1539,10,37
103,1577,8,34
103,1683,9,30
103,1709,9,35
103,1874,4,25
103,1882,1,4
103,1933,3,15
103,1961,2,7
103,1976,2,9
103,2162,4,18
103,2194,2,11
103,2212,9,40
103,2332,1,4
103,2345,4,24
103,2346,10,33
103,2353,9,38
103,2386,2,10
103,2434,10,36
103,2515,2,8
103,2570,9,40
103,2603,9,28
103,2609,10,32
103,2644,1,3
103,2649,9,34
103,2686,8,38
103,2703,10,31
103,2865,10,41
103,2878,9,37
103,2966,1,5
103,2974,9,46
103,2988,7,41
103,3041,7,28
103,3088,7,34
103,3165,1,4
103,3176,8,30
103,3222,9,41
103,3226,1,5
103,3351,7,27
103,3409,8,40
103,3432,6,28
103,3435,8,39
103,3494,1,5
104,8,7,34
104,128,8,35
104,147,1,5
104,196,7,32
104,261,10,31
104,341,9,39
104,347,7,32.5
104,377,10,37
104,387,8,37
104,413,7,32
104,473,8,40.5
104,522,7,37
104,630,8,34.5
104,635,8,32.5
104,717,9,37
104,732,8,43
104,809,8,37.5
104,923,3,18
104,958,7,31
104,966,5,31.5
104,974,7,37.5
104,1008,7,32.5
104,1154,7,31.5
104,1209,8,37
104,1393,5,26.5
104,1602,6,28.5
104,1604,6,35
104,1669,6,32
104,1876,5,28
104,1930,6,35
104,1964,6,37
104,1973,7,39
104,1975,7,37
104,1993,10,32
104,1998,10,44
104,2053,7,39
104,2075,10,37
104,2104,7,38
104,2169,10,35
104,2193,6,23
104,2236,10,31
104,2308,5,32
104,2527,5,25
104,2588,6,25
104,2628,2,8
104,2650,4,24
104,2651,8,32
104,2681,4,25
104,2721,4,23
104,2774,8,35
104,2908,4,20
104,2914,8,28
104,2969,2,8
104,2976,2,7
104,3009,9,43
104,3022,9,32
104,3057,4,20
104,3086,8,33
104,3115,2,10
104,3117,5,30
104,3132,8,37
104,3151,4,27
104,3163,8,33
104,3179,8,33
104,3219,3,15
104,3275,1,5
104,3338,1,3
105,92,5,30
105,133,3,14.5
105,211,6,29
105,263,3,17
105,384,4,18
105,523,3,12
105,809,3,16
105,824,4,22.5
105,875,3,17.5
105,899,4,22.5
105,920,2,7.5
105,992,2,9
105,1062,3,18
105,1064,5,28
105,1118,4,24
105,1130,3,14
105,1199,4,26
105,1215,2,7
105,1304,1,4
105,1419,4,27
105,1426,4,23
105,1438,2,10
105,1544,3,15
105,1584,2,10
105,1606,4,25
105,1631,2,9.5
105,1636,3,14
105,1638,4,18
105,1810,5,23
105,1876,5,24
105,1958,5,21
105,1962,5,26
105,2050,1,4
105,2081,2,11
105,2140,5,26
105,2158,1,4
105,2222,4,25
105,2314,4,19
105,2353,2,7
105,2360,1,5
105,2379,2,7
105,2979,4,23
105,3006,3,12
105,3077,3,17
105,3377,2,11
106,222,1,4
106,337,2,7
106,356,1,4
106,394,2,8.5
106,425,1,4
106,547,1,4
106,1292,1,4
106,1334,1,3
106,1365,1,5
106,1796,2,10
106,1872,2,9
106,1899,2,8
106,2327,1,5
106,2403,1,5
108,2732,10,30
108,2918,9,33
108,3200,10,43
109,303,10,29
109,448,9,44
109,469,10,46
109,479,9,28
109,626,10,31
109,737,10,29
109,909,9,40
109,1057,10,35
109,1095,9,46
109,1259,9,35
109,1314,9,41
109,1420,9,36
109,1440,10,29
109,1502,9,38
109,1551,9,40
109,1653,8,41
109,1805,9,39
109,1819,9,36
109,1840,9,40
109,1937,9,30
109,2040,7,35
109,2258,9,43
109,2272,9,35
109,2387,10,32
109,2550,10,46
109,2671,8,34
109,2682,9,32
109,2700,8,39
109,2884,8,43
109,2972,8,32
109,2986,6,34
109,3093,7,26
109,3147,8,28
109,3398,7,33
110,42,10,35
110,67,7,25
110,140,8,29
110,181,7,34
110,297,7,29
110,348,7,30
110,414,9,36
110,427,5,21
110,871,7,38
110,1026,6,34
110,1118,5,27
110,1134,5,23
110,1212,5,30
110,1238,6,33
110,1524,4,27
110,1588,6,24
110,1624,3,16
110,1691,5,27
110,1745,10,34
110,1781,7,39
110,1971,4,23
110,2023,6,24
110,2088,4,24
110,2194,4,22
110,2250,4,18
110,2619,5,32
110,2648,3,18
110,2673,3,18
110,2686,5,30
110,2809,5,23
110,2870,3,17
110,2944,3,15
110,3132,1,3
110,3201,5,25
110,3208,4,20
111,71,4,28
111,119,3,16
111,143,5,27
111,158,5,31
111,323,2,10
111,392,3,17
111,398,2,11
111,405,9,37
111,407,10,35
111,510,3,16
111,517,3,15
111,527,8,39
111,602,3,18
111,606,2,9
111,623,8,42
111,700,10,37
111,713,10,44
111,720,3,16
111,785,2,8
111,799,4,18
111,944,8,29
111,1022,3,14
111,1151,9,45
111,1176,1,5
111,1178,8,35
111,1185,8,34
111,1210,6,28
111,1245,2,10
111,1274,1,5
111,1310,9,38
111,1335,9,45
111,1374,1,3
111,1454,3,12
111,1511,6,30
111,1513,6,31
111,1528,5,24
111,1577,1,3
111,1681,7,34
111,1892,4,21
111,1975,4,24
111,1988,3,18
111,2093,1,3
111,2378,1,3
111,2387,10,30
111,2395,1,5
111,2428,2,10
111,2440,1,5
111,2528,3,12
111,2542,2,8
111,2598,1,4
111,2653,10,30
111,2684,2,10
111,2752,10,47
111,2856,2,10
111,2926,1,4
111,2927,1,3
111,2972,10,47
111,3066,1,4
111,3112,10,34
112,3,8,35
112,16,8,27
112,42,1,4
112,47,5,29
112,48,6,23
112,62,2,7
112,109,1,4
112,221,4,20
112,271,4,23
112,310,4,26
112,378,6,31
112,542,5,30
112,613,7,30
112,766,7,33
112,786,6,26
112,791,1,5
112,875,5,31
112,898,6,29
112,1002,1,3
112,1013,5,30
112,1068,3,14
112,1093,3,16
112,1139,5,31
112,1317,3,17
112,1406,4,22
112,1675,2,7
112,2007,9,40
112,2324,7,37
112,2328,7,33
112,2441,8,31
112,2461,7,36
112,2709,7,28
112,2763,6,33
112,2926,6,29
112,3018,5,23
112,3158,6,33
112,3298,6,37
112,3409,5,29
113,73,2,8
113,146,4,21
113,185,2,8
113,207,1,5
113,263,1,3
113,326,3,12
113,496,3,12
113,576,3,15
113,600,3,17
113,880,1,4
113,1003,2,10
113,1050,2,9
113,1052,3,12
113,1231,2,11
113,1301,1,5
113,1853,4,27
113,1894,5,32
113,1952,4,27
113,2095,4,23
113,2395,3,13
113,2433,3,13
113,2738,2,8
113,2931,10,30
113,2946,2,7
113,2962,3,12
113,3049,1,5
113,3091,9,38
113,3236,1,4
113,3249,2,7
113,3399,10,44
114,1814,9,35
114,1828,9,44
114,1854,10,42
114,2098,1,5
114,2141,8,40
114,2181,10,34
114,2195,9,30
114,2262,10,30
114,2321,8,42
114,2408,7,31
114,2560,7,26
114,2622,6,36
114,2722,8,38
114,2730,9,36
114,2990,8,31
114,3019,6,35
114,3054,7,39
114,3081,4,23
114,3132,7,33
114,3139,7,33
114,3171,6,36
114,3280,5,28
114,3375,7,25
114,3381,5,21
115,667,5,28
115,706,9,43
115,768,9,38
115,812,8,43
115,1108,9,34
115,1118,7,30
115,1205,8,36
115,1341,8,34
115,1344,7,34
115,1608,5,23
115,1817,5,32
115,1915,6,37
115,1923,7,28
115,1982,3,14
115,2059,7,30
115,2161,4,26
115,2238,6,30
115,2353,5,28
115,2521,3,16
115,2745,6,35
115,2812,5,22
115,3000,4,22
115,3119,4,27
115,3125,1,3
115,3263,1,5
115,3273,3,17
115,3291,2,10
115,3303,1,3
115,3410,5,21
115,3419,3,13
115,3428,2,11
116,20,6,36
116,146,5,23
116,191,5,23
116,242,4,27
116,283,4,27
116,633,5,30
116,673,3,13
116,846,4,24
116,897,5,32
116,922,10,39
116,972,4,23
116,1031,5,23
116,1270,3,13
116,1363,4,20
116,1366,3,18
116,1604,2,9
116,1605,2,11
116,1615,1,3
116,1626,8,29
116,1735,1,5
116,1938,4,23
116,1947,2,7
116,2267,10,42
116,2336,3,16
116,2364,2,10
116,2751,9,42
116,2854,9,30
116,2871,9,34
116,3049,1,3
116,3171,10,42
116,3178,1,4
116,3186,9,29
116,3209,10,36
116,3242,9,30
116,3247,8,30
116,3288,9,30
116,3310,7,35
116,3335,9,44
116,3349,7,26
116,3493,6,26
117,54,8,28
117,108,8,39
117,284,3,15
117,304,7,36
117,333,8,39
117,378,7,36
117,422,1,5
117,550,7,41
